source,label,date
Bill Nelson,2.0,2018-09-28
Steve West,2.0,2018-09-27
Stop Deceptive Amendments,1.0,2018-09-27
North Carolina Republican Party,2.0,2018-09-27
Rick Scott,0.0,2018-09-27
Bloggers,0.0,2018-09-26
Bloggers,1.0,2018-09-26
Rick Scott,2.0,2018-09-26
Ted Budd,5.0,2018-09-26
Danny O'Connor,2.0,2018-09-26
Mike Bishop,1.0,2018-09-26
Corey Stewart,4.0,2018-09-26
Mike DeWine,1.0,2018-09-26
Scott Walker,4.0,2018-09-26
Ted Cruz,2.0,2018-09-25
Beto O'Rourke,2.0,2018-09-25
Bloggers,0.0,2018-09-25
Troy Balderson,3.0,2018-09-25
Tim Kaine,5.0,2018-09-25
Bloggers,0.0,2018-09-24
Bloggers,0.0,2018-09-24
Donald Trump,4.0,2018-09-24
Donald Trump,1.0,2018-09-24
Lizzie Pannill Fletcher,3.0,2018-09-24
Bruce Rauner,1.0,2018-09-23
Cort VanOstran,4.0,2018-09-22
Marc Molinaro,1.0,2018-09-21
Josh Hawley,4.0,2018-09-21
Martha McSally,3.0,2018-09-21
Bloggers,0.0,2018-09-21
Leonard Lance,3.0,2018-09-21
Scott Walker,3.0,2018-09-21
Senate Leadership Fund,2.0,2018-09-20
Bloggers,1.0,2018-09-20
Donald Trump,1.0,2018-09-20
Patrick Morrisey,4.0,2018-09-20
West Virginia Republican Party,4.0,2018-09-20
Andrew Cuomo,5.0,2018-09-20
Josh Hawley,2.0,2018-09-20
Tony Evers,4.0,2018-09-20
Gavin Newsom,5.0,2018-09-19
Mike Bishop,3.0,2018-09-19
Kyrsten Sinema,3.0,2018-09-19
Bloggers,0.0,2018-09-19
Viral image,0.0,2018-09-18
Phil Bredesen,4.0,2018-09-18
Bloggers,1.0,2018-09-18
Ro Khanna,3.0,2018-09-18
Viral image,0.0,2018-09-18
Andrew Gillum,3.0,2018-09-18
Donald Trump,1.0,2018-09-18
House Majority PAC,4.0,2018-09-18
Kwame Raoul,1.0,2018-09-17
Viral image,0.0,2018-09-17
Congressional Leadership Fund,2.0,2018-09-17
Bloggers,0.0,2018-09-17
Erika Harold,2.0,2018-09-16
Tammy Baldwin,4.0,2018-09-14
Jeff Williams,1.0,2018-09-14
Republican Governors Association,4.0,2018-09-14
National Republican Congressional Committee,1.0,2018-09-14
Bloggers,5.0,2018-09-14
Bloggers,0.0,2018-09-14
Bloggers,0.0,2018-09-14
Texans Are,1.0,2018-09-13
Claire McCaskill,5.0,2018-09-13
Jim Justice,2.0,2018-09-13
Patrick Morrisey,4.0,2018-09-13
Steve Chabot,1.0,2018-09-13
Donald Trump,3.0,2018-09-13
Jeff Merkley,5.0,2018-09-13
Tammy Baldwin,,2018-09-13
Scott Walker,2.0,2018-09-13
One Nation PAC,2.0,2018-09-12
Bloggers,0.0,2018-09-12
Florida Democratic Party,3.0,2018-09-12
Aftab Pureval,4.0,2018-09-12
Gavin Newsom,2.0,2018-09-12
Joe Scarborough,4.0,2018-09-12
Bloggers,2.0,2018-09-12
AFSCME People,3.0,2018-09-12
A Stronger Wisconsin,3.0,2018-09-12
Ron DeSantis,3.0,2018-09-11
Mark Meadows,3.0,2018-09-11
Corey Stewart,1.0,2018-09-11
Kamala Harris,1.0,2018-09-10
Bloggers,0.0,2018-09-10
Congressional Leadership Fund,4.0,2018-09-10
Martha McSally,2.0,2018-09-10
Bruce Rauner,1.0,2018-09-09
Vicky Hartzler,2.0,2018-09-09
Michael Lee,4.0,2018-09-07
Ken Paxton,0.0,2018-09-07
Fight for the Future,3.0,2018-09-07
Donald Trump,4.0,2018-09-07
Greg Abbott,5.0,2018-09-07
Katie Porter,2.0,2018-09-07
Congressional Leadership Fund,1.0,2018-09-07
Congressional Leadership Fund,3.0,2018-09-07
Congressional Leadership Fund,2.0,2018-09-07
Tony Evers,2.0,2018-09-07
John Cox,3.0,2018-09-06
Donald Trump,1.0,2018-09-06
Andrew Cuomo,2.0,2018-09-06
Bloggers,0.0,2018-09-06
West Virginia Republican Party,4.0,2018-09-06
Dan Kohl,3.0,2018-09-06
Ron DeSantis,1.0,2018-09-06
Ted Cruz,1.0,2018-09-05
Bloggers,0.0,2018-09-05
Donald Trump,1.0,2018-09-05
Saundra McDowell,2.0,2018-09-05
JD Wooten,4.0,2018-09-05
Andrew Gillum,4.0,2018-09-05
Mike McCabe,4.0,2018-09-05
Donald Trump,2.0,2018-09-04
Bloggers,0.0,2018-09-04
Leah Vukmir,0.0,2018-09-04
JB Pritzker,2.0,2018-09-02
Nate McMurray,4.0,2018-08-31
West Virginia Republican Party,5.0,2018-08-31
Donald Trump,2.0,2018-08-31
Joe Manchin,5.0,2018-08-31
Mike DeWine,3.0,2018-08-30
Americans for Prosperity,1.0,2018-08-30
YourNewsWire.com,2.0,2018-08-30
Tony Evers,1.0,2018-08-30
Tim Moore,4.0,2018-08-29
Ted Cruz,4.0,2018-08-29
M.J. Hegar,4.0,2018-08-29
Kevin McCarthy,3.0,2018-08-29
Nate McMurray,5.0,2018-08-29
Donald Trump,1.0,2018-08-29
Greater Wisconsin Committee,3.0,2018-08-29
Rush Limbaugh,1.0,2018-08-28
Bloggers,0.0,2018-08-27
Ann Coulter,0.0,2018-08-27
Bloggers,1.0,2018-08-27
Bloggers,0.0,2018-08-27
Bloggers,0.0,2018-08-27
Tammy Duckworth,5.0,2018-08-26
Donald Trump,2.0,2018-08-24
Bloggers,0.0,2018-08-24
Bloggers,2.0,2018-08-24
Kevin McCarthy,4.0,2018-08-24
Heidi Heitkamp,3.0,2018-08-24
West Virginia Republican Party,4.0,2018-08-23
Bloggers,3.0,2018-08-23
Beto O'Rourke,4.0,2018-08-23
West Virginia Republican Party,5.0,2018-08-23
Donald Trump,2.0,2018-08-23
Bloggers,0.0,2018-08-23
Leah Vukmir,,2018-08-23
Silvestre Reyes,5.0,2018-08-22
Civitas Institute,5.0,2018-08-22
Unite Here Florida PAC,3.0,2018-08-22
Brad Schimel,2.0,2018-08-22
Fox News Channel,2.0,2018-08-21
Defend Arizona,2.0,2018-08-21
Frank White,1.0,2018-08-21
Bloggers,0.0,2018-08-21
Bloggers,0.0,2018-08-20
AmericanJournalReview.com,2.0,2018-08-20
Beto O'Rourke,5.0,2018-08-20
Rudy Giuliani,0.0,2018-08-20
Joe Donnelly,4.0,2018-08-20
Bloggers,2.0,2018-08-20
Tammy Baldwin,4.0,2018-08-20
teaparty.org,1.0,2018-08-17
Patriot News Alerts,2.0,2018-08-17
Tammy Baldwin,1.0,2018-08-17
Jacky Rosen,3.0,2018-08-16
Martha McSally,2.0,2018-08-16
Dean Heller,2.0,2018-08-16
Beto O'Rourke,4.0,2018-08-16
Rick Scott,2.0,2018-08-16
Donna Howard,4.0,2018-08-15
Will Hurd,0.0,2018-08-15
Gwen Graham,2.0,2018-08-15
Bloggers,0.0,2018-08-15
Sarah Huckabee Sanders,1.0,2018-08-15
Marsha Blackburn,1.0,2018-08-15
BlueNC,0.0,2018-08-14
Club for Growth,5.0,2018-08-14
Kyrsten Sinema,3.0,2018-08-14
Jeff Denham,1.0,2018-08-14
Donald Trump,1.0,2018-08-14
Josh Hawley,2.0,2018-08-14
Florida Democratic Party,4.0,2018-08-14
Republican Governors Association,2.0,2018-08-14
Donald Trump,2.0,2018-08-13
Joe Donnelly,4.0,2018-08-13
Peter Roskam,0.0,2018-08-12
Republican Party of Wisconsin,3.0,2018-08-10
Josh Pade,2.0,2018-08-10
Matt Flynn,3.0,2018-08-10
Scott Walker,3.0,2018-08-09
Wannabe Entertainment,3.0,2018-08-09
Jon Tester,3.0,2018-08-09
Adam Putnam,3.0,2018-08-09
Sonny Perdue,4.0,2018-08-09
Republican Party of Wisconsin,3.0,2018-08-09
Leah Vukmir,1.0,2018-08-08
Kevin Nicholson,1.0,2018-08-08
Jeff Greene,4.0,2018-08-07
Greg Abbott,1.0,2018-08-07
Richard Cordray,2.0,2018-08-07
Tammy Baldwin,2.0,2018-08-07
Leah Vukmir,3.0,2018-08-07
Rudy Giuliani,0.0,2018-08-07
Ted Cruz,4.0,2018-08-06
Donald Trump,1.0,2018-08-06
Tony Evers,1.0,2018-08-06
Kevin Cramer,2.0,2018-08-06
AmericanJournalReview.com,1.0,2018-08-06
Republican Party of Wisconsin,3.0,2018-08-06
JB Pritzker,1.0,2018-08-05
Donald Trump Jr.,0.0,2018-08-03
Marco Rubio,2.0,2018-08-03
Omar Rachid,4.0,2018-08-03
Bloggers,4.0,2018-08-03
Bernie Sanders,3.0,2018-08-03
Scott Walker,2.0,2018-08-03
Bloggers,4.0,2018-08-02
Donald Trump,1.0,2018-08-02
Matt Flynn,,2018-08-02
Equity Forward,2.0,2018-08-02
Gwen Graham,2.0,2018-08-01
Alexandria Ocasio-Cortez,1.0,2018-08-01
Infowars,1.0,2018-08-01
Nancy Pelosi,2.0,2018-08-01
Steve Troxler,3.0,2018-08-01
Bloggers,2.0,2018-08-01
The Other 98%,2.0,2018-08-01
Bloggers,3.0,2018-08-01
Mahlon Mitchell,2.0,2018-08-01
Jeff Sessions,5.0,2018-07-31
Donald Trump,2.0,2018-07-31
Jim Renacci,4.0,2018-07-31
Larry Kudlow,1.0,2018-07-31
Matt Flynn,2.0,2018-07-31
Donald Trump,1.0,2018-07-30
Doug La Follette,1.0,2018-07-30
Dorothy Brown,2.0,2018-07-29
Chris Sununu,3.0,2018-07-27
Roland Gutierrez,1.0,2018-07-27
Adam Putnam,2.0,2018-07-27
Kelda Helen Roys,2.0,2018-07-27
Roger Williams,5.0,2018-07-26
Bill Nelson,2.0,2018-07-26
Missouri Democratic Party,3.0,2018-07-26
Larry Fedora,3.0,2018-07-26
Kevin McCarthy,3.0,2018-07-26
Senate Leadership Fund,2.0,2018-07-26
Jeff Greene,2.0,2018-07-26
Tony Evers,1.0,2018-07-26
Kamala Harris,4.0,2018-07-25
Amy Klobuchar,4.0,2018-07-25
Corey Stewart,2.0,2018-07-25
Ted Cruz,1.0,2018-07-25
Bloggers,1.0,2018-07-25
SupremeInsider.com,2.0,2018-07-25
Alexandria Ocasio-Cortez,4.0,2018-07-25
Jeanine Pirro,1.0,2018-07-25
Mike Pence,5.0,2018-07-25
Kelda Helen Roys,2.0,2018-07-25
Jessica Morse,1.0,2018-07-24
Tim Kaine,5.0,2018-07-24
Patrick Morrisey,2.0,2018-07-24
Hugh Hewitt,1.0,2018-07-24
Mike DeWine,2.0,2018-07-24
Bloggers,3.0,2018-07-24
Donald Trump,2.0,2018-07-24
Kevin Nicholson,,2018-07-24
Kirstjen Nielsen,1.0,2018-07-23
Mike Pence,4.0,2018-07-23
Donald Trump,1.0,2018-07-23
Kelda Helen Roys,1.0,2018-07-23
Republican Party of Texas,4.0,2018-07-20
Bloggers,2.0,2018-07-20
YourNewsWire.com,0.0,2018-07-20
Mike DeWine,,2018-07-20
Leah Vukmir,2.0,2018-07-20
Kamala Harris,5.0,2018-07-19
Bloggers,1.0,2018-07-19
Ron DeSantis,2.0,2018-07-19
Bloggers,1.0,2018-07-19
Roman McAllen,5.0,2018-07-19
Bernie Sanders,5.0,2018-07-19
Bloggers,0.0,2018-07-18
Alexandria Ocasio-Cortez,0.0,2018-07-18
Bloggers,0.0,2018-07-18
Bloggers,0.0,2018-07-18
Democratic Governors Association,3.0,2018-07-18
Demand Justice,3.0,2018-07-18
Club for Growth,4.0,2018-07-18
Sean Hannity,2.0,2018-07-17
Donald Trump,1.0,2018-07-17
Bloggers,2.0,2018-07-17
Donald Trump,1.0,2018-07-16
Vladimir Putin,0.0,2018-07-16
Vladimir Putin,0.0,2018-07-16
Bloggers,0.0,2018-07-16
Bernie Sanders,2.0,2018-07-16
Bloggers,1.0,2018-07-16
Juliana Stratton,1.0,2018-07-16
Bloggers,0.0,2018-07-13
Greg Abbott,4.0,2018-07-13
West Virginia Democratic Party,3.0,2018-07-13
Bling News,0.0,2018-07-13
Leah Vukmir,0.0,2018-07-13
John Kerry,5.0,2018-07-12
Kendall Scudder,1.0,2018-07-12
Donald Trump,2.0,2018-07-12
YourNewsWire.com,0.0,2018-07-12
Bloggers,3.0,2018-07-12
Nicholas Burns,3.0,2018-07-12
Bloggers,1.0,2018-07-12
Paul Soglin,3.0,2018-07-12
Donald Trump,1.0,2018-07-11
Danielle Pletka,1.0,2018-07-11
Andrew Napolitano,2.0,2018-07-11
Chris Murphy,2.0,2018-07-11
Matt Flynn,2.0,2018-07-11
Raul Labrador,1.0,2018-07-10
Charles Schumer,3.0,2018-07-10
Bloggers,2.0,2018-07-10
Bloggers,3.0,2018-07-10
Bloggers,1.0,2018-07-10
Josh Hawley,4.0,2018-07-10
For Our Future PAC,3.0,2018-07-10
Tax March,3.0,2018-07-10
Mandy Cohen,4.0,2018-07-09
Donald Trump,1.0,2018-07-09
Rahm Emanuel,1.0,2018-07-09
Patrick Kennedy,3.0,2018-07-06
Alexandria Ocasio-Cortez,1.0,2018-07-06
Diamond and Silk,1.0,2018-07-05
Viral image,0.0,2018-07-05
Viral image,1.0,2018-07-05
Viral image,1.0,2018-07-05
Scott Walker,1.0,2018-07-05
Rick Scott,1.0,2018-07-05
Donald Trump,0.0,2018-07-03
Becoming American Initiative,4.0,2018-07-03
Viral image,0.0,2018-07-03
Corey Stewart,0.0,2018-07-03
Kelda Helen Roys,3.0,2018-07-03
Bloggers,0.0,2018-07-02
Larry Kudlow,0.0,2018-07-02
Donald Trump,1.0,2018-07-02
Donald Trump,1.0,2018-07-02
Bloggers,1.0,2018-07-02
Jeff Sessions,1.0,2018-07-02
Evelyn Sanguinetti,1.0,2018-07-02
Donald Trump,0.0,2018-06-29
Bloggers,1.0,2018-06-29
Adam Putnam,0.0,2018-06-29
Ron DeSantis,4.0,2018-06-29
Ted Lieu,3.0,2018-06-29
Rachel Maddow,5.0,2018-06-29
Ohio Republican Party,3.0,2018-06-29
Bloggers,0.0,2018-06-29
Bill Nelson,4.0,2018-06-29
Kevin Nicholson,2.0,2018-06-29
Bloggers,1.0,2018-06-28
Bloggers,1.0,2018-06-28
Austin for a Better Future,0.0,2018-06-27
The Houston Post,1.0,2018-06-27
Twentyeightmay,2.0,2018-06-27
Cal Thomas,3.0,2018-06-27
Donald Trump,2.0,2018-06-26
Joe Manchin,4.0,2018-06-26
Wolf Blitzer,4.0,2018-06-26
Adam Putnam,2.0,2018-06-26
Bloggers,1.0,2018-06-26
Bloggers,0.0,2018-06-25
Bloggers,0.0,2018-06-25
The Gateway Pundit,5.0,2018-06-25
AFSCME,1.0,2018-06-25
Bloggers,2.0,2018-06-25
Brad Parscale,2.0,2018-06-25
JB Pritzker,2.0,2018-06-25
Tammy Baldwin,4.0,2018-06-22
Ivanka Trump,1.0,2018-06-22
Scott Walker,5.0,2018-06-22
Bloggers,1.0,2018-06-21
Bloggers,2.0,2018-06-21
Donald Trump,4.0,2018-06-21
Donald Trump,,2018-06-21
Troy LaRaviere,5.0,2018-06-21
Jim Spencer,4.0,2018-06-20
Tim Moore,2.0,2018-06-20
Leah Vukmir,,2018-06-20
Corey Stewart,2.0,2018-06-20
Corey Stewart,2.0,2018-06-20
Common Sense News,0.0,2018-06-20
Mike McCabe,3.0,2018-06-20
Senate Majority PAC,3.0,2018-06-19
Matt Schlapp,1.0,2018-06-19
Ted Cruz,2.0,2018-06-18
Donald Trump,1.0,2018-06-18
YourNewsWire.com,1.0,2018-06-18
Environmental Protection Agency,3.0,2018-06-18
The Gateway Pundit,4.0,2018-06-18
Bruce Rauner,1.0,2018-06-18
Tweets,1.0,2018-06-15
Fareed Zakaria,5.0,2018-06-15
New Republican PAC,2.0,2018-06-15
Dana Wachs,4.0,2018-06-15
Lupe Valdez,4.0,2018-06-14
Newsflash,0.0,2018-06-13
Newsflash,2.0,2018-06-13
Jacky Rosen,3.0,2018-06-13
Donald Trump,2.0,2018-06-13
Donald Trump,4.0,2018-06-13
Red State Wave,0.0,2018-06-12
YourNewsWire.com,0.0,2018-06-12
Lou Barletta,2.0,2018-06-12
Richard Cordray,2.0,2018-06-12
Donald Trump,4.0,2018-06-11
Kelda Helen Roys,4.0,2018-06-11
Andrew Gillum,4.0,2018-06-09
Texas Campaign for the Environment,5.0,2018-06-08
Bloggers,0.0,2018-06-08
Richard Cordray,5.0,2018-06-08
Florida Democratic Party,3.0,2018-06-08
Donald Trump,0.0,2018-06-07
Bloggers,1.0,2018-06-07
President Trump's lawyers,2.0,2018-06-07
Kelda Helen Roys,,2018-06-07
Roy Cooper,2.0,2018-06-07
Justin Nelson,5.0,2018-06-07
Bloggers,4.0,2018-06-07
Juan Williams,3.0,2018-06-07
Ron DeSantis,3.0,2018-06-07
Tammy Baldwin,4.0,2018-06-07
Ted Cruz,1.0,2018-06-06
Kevin McCarthy,3.0,2018-06-06
Tony Evers,2.0,2018-06-06
Bill Clinton,2.0,2018-06-05
Bloggers,1.0,2018-06-05
Donald Trump,1.0,2018-06-05
Tennessee Democratic Party,3.0,2018-06-05
Mitch McConnell,3.0,2018-06-05
Kevin Cramer,1.0,2018-06-04
Donald Trump,4.0,2018-06-04
Patrick McHenry,1.0,2018-06-04
Bloggers,0.0,2018-06-01
Protect Our Care,3.0,2018-06-01
Gavin Newsom,3.0,2018-06-01
Lori Lightfoot,2.0,2018-06-01
Kathleen Vinehout,2.0,2018-06-01
Ben Sasse,5.0,2018-05-31
Keith Rothfus,4.0,2018-05-31
Christine Quinn,2.0,2018-05-31
Lupe Valdez,4.0,2018-05-31
Donald Trump,1.0,2018-05-31
Greg Casar,4.0,2018-05-31
Sherrod Brown,2.0,2018-05-31
Ro Khanna,2.0,2018-05-31
Viral image,0.0,2018-05-30
Donald Trump,1.0,2018-05-30
Dan Patrick,5.0,2018-05-30
Florida House Majority Office,2.0,2018-05-30
Scott Walker,4.0,2018-05-30
Rod Blagojevich,0.0,2018-05-29
Donald Trump,0.0,2018-05-29
Donald Trump,1.0,2018-05-29
John Cox,3.0,2018-05-29
Donald Trump,5.0,2018-05-29
Scott Dawson,2.0,2018-05-29
Tennessee Republican Party,3.0,2018-05-29
Scott Wagner,2.0,2018-05-25
Sydney Batch,1.0,2018-05-25
Shannon Watts,3.0,2018-05-25
John Cox,4.0,2018-05-25
Nancy Pelosi,2.0,2018-05-24
Bloggers,1.0,2018-05-24
Bob Donovan,4.0,2018-05-24
Bloggers,1.0,2018-05-24
Bloggers,0.0,2018-05-24
Conservative Stories,0.0,2018-05-24
Donald Trump,1.0,2018-05-24
Senate Majority PAC,3.0,2018-05-24
Donald Trump,5.0,2018-05-24
Edward Cox,3.0,2018-05-24
Bruce Rauner,3.0,2018-05-24
Instagram posts,1.0,2018-05-23
Donald Trump,1.0,2018-05-23
Senate Democrats,2.0,2018-05-23
Bloggers,0.0,2018-05-23
Bloggers,0.0,2018-05-23
Donald Trump,3.0,2018-05-23
YourNewsWire.com,1.0,2018-05-23
Andy Gronik,2.0,2018-05-23
David Rouzer,1.0,2018-05-22
Tina Smith,5.0,2018-05-22
Oliver North,1.0,2018-05-22
Gwen Graham,4.0,2018-05-21
Daily World Update,0.0,2018-05-21
Mo Brooks,2.0,2018-05-21
Leah Vukmir,0.0,2018-05-18
Bloggers,0.0,2018-05-17
Bloggers,0.0,2018-05-17
Keith Faber,2.0,2018-05-17
True American,1.0,2018-05-17
Bloggers,0.0,2018-05-17
Bloggers,0.0,2018-05-17
The Collective super PAC,3.0,2018-05-17
Tom Palzewicz,0.0,2018-05-17
John Chiang,1.0,2018-05-16
Steve Adler,1.0,2018-05-16
Mike Pence,3.0,2018-05-16
Lupe Valdez,1.0,2018-05-16
Randy Bryce,2.0,2018-05-16
Stokes County school teacher,1.0,2018-05-16
Jeff Sessions,2.0,2018-05-15
Andrew White,4.0,2018-05-15
The Political Voice,1.0,2018-05-15
Donald Trump,2.0,2018-05-15
Donald Trump,4.0,2018-05-15
Bloggers,0.0,2018-05-15
Patrick Morrisey,3.0,2018-05-15
Patrick Morrisey,2.0,2018-05-15
The Breaking Dawn,3.0,2018-05-14
Jacky Rosen,2.0,2018-05-14
Patty Murray,3.0,2018-05-11
Nancy Pelosi,1.0,2018-05-11
Donald Trump,1.0,2018-05-11
Mike Pence,1.0,2018-05-11
Gavin Newsom,3.0,2018-05-10
Donald Trump,0.0,2018-05-10
WashingtonSources,1.0,2018-05-10
NY Evening News,0.0,2018-05-10
The Liberty Raise,0.0,2018-05-10
Kevin Cramer,3.0,2018-05-10
TheNewYorkEvening.com,0.0,2018-05-10
RevolutionRadio.org,1.0,2018-05-10
Adam Putnam,3.0,2018-05-10
Joe Manchin,4.0,2018-05-10
Steve McCraw,3.0,2018-05-09
Madeleine Albright,3.0,2018-05-09
Kevin Nicholson,4.0,2018-05-09
Bloggers,0.0,2018-05-08
Donald Trump,2.0,2018-05-07
Ron DeSantis,3.0,2018-05-07
The Miami Post,0.0,2018-05-07
Bloggers,1.0,2018-05-07
Mahlon Mitchell,2.0,2018-05-07
Hakeem Jeffries,1.0,2018-05-04
Chele Farley,3.0,2018-05-04
The Liberty Raise,0.0,2018-05-04
Bloggers,0.0,2018-05-04
Daily World Update,0.0,2018-05-04
Jim Renacci,4.0,2018-05-04
Mike Braun,3.0,2018-05-04
Rick Scott,1.0,2018-05-04
Kevin Nicholson,1.0,2018-05-04
Don Blankenship,1.0,2018-05-03
Beto O'Rourke,1.0,2018-05-03
Lupe Valdez,4.0,2018-05-03
Bloggers,0.0,2018-05-03
Patriotnetwork.one,1.0,2018-05-03
Bernie Sanders,5.0,2018-05-03
Patrick Morrisey,3.0,2018-05-02
Evan Jenkins,3.0,2018-05-02
Ted Cruz,1.0,2018-05-02
Donald Trump,1.0,2018-05-02
YourNewsWire.com,0.0,2018-05-02
Greg Abbott,3.0,2018-05-02
Paul Ryan,3.0,2018-05-02
Ja'Mal Green,4.0,2018-05-01
The Newly Press,0.0,2018-05-01
Michelle Wolf,3.0,2018-05-01
U.S. Chamber of Commerce,1.0,2018-05-01
Daily World Update,0.0,2018-05-01
Donald Trump,3.0,2018-05-01
Sue Bell Cobb,4.0,2018-05-01
Don Blankenship,2.0,2018-04-30
Bloggers,0.0,2018-04-30
Todd Rokita,3.0,2018-04-30
Diamond and Silk,4.0,2018-04-27
Gavin Newsom,1.0,2018-04-27
Donald Trump,3.0,2018-04-27
Jenny Wilson,5.0,2018-04-27
Ron Johnson,2.0,2018-04-27
Steve Adler,4.0,2018-04-26
Donald Trump,4.0,2018-04-26
For Our Future Florida,2.0,2018-04-26
Oath Keepers,2.0,2018-04-26
Dennis Kucinich,3.0,2018-04-26
Evan Jenkins,4.0,2018-04-26
James Tedisco,5.0,2018-04-26
LaWana Mayfield,0.0,2018-04-25
Nrt Online,0.0,2018-04-25
Bloggers,0.0,2018-04-25
Kirsten Gillibrand,5.0,2018-04-25
Randy Bryce,4.0,2018-04-25
Newstarget,2.0,2018-04-24
Greg Abbott,2.0,2018-04-24
Bloggers,0.0,2018-04-24
Bloggers,0.0,2018-04-24
Ro Khanna,1.0,2018-04-24
Gwen Graham,3.0,2018-04-24
Bernie Sanders,4.0,2018-04-24
Dean Heller,2.0,2018-04-24
Bloggers,0.0,2018-04-23
Red State Wave,0.0,2018-04-23
Bloggers,0.0,2018-04-23
Bill Hightower,3.0,2018-04-23
Ted Cruz,3.0,2018-04-23
Donald Trump,1.0,2018-04-22
Bloggers,0.0,2018-04-20
Sherrod Brown,4.0,2018-04-20
Donald Trump,0.0,2018-04-20
Republican Party of Florida,2.0,2018-04-20
Duane Hall,1.0,2018-04-20
Matthew Rosendale,0.0,2018-04-20
YourNewsWire.com,1.0,2018-04-20
Tony Evers,2.0,2018-04-20
John Chiang,5.0,2018-04-20
Donald Trump,3.0,2018-04-19
Florida Democratic Party,4.0,2018-04-19
Charles Schumer,2.0,2018-04-18
Evan Jenkins,2.0,2018-04-18
Scott Walker,3.0,2018-04-18
Andrew Cuomo,1.0,2018-04-17
Garry McCarthy,1.0,2018-04-17
Bloggers,0.0,2018-04-13
Bloggers,0.0,2018-04-13
Bloggers,0.0,2018-04-13
Bloggers,1.0,2018-04-13
The Sentinel,3.0,2018-04-13
Antiwar.com,1.0,2018-04-13
Jerry Brown,5.0,2018-04-13
Tina Smith,2.0,2018-04-13
Todd Rokita,2.0,2018-04-13
Marc Molinaro,5.0,2018-04-12
Science Vibe,0.0,2018-04-12
Jonathan Saenz,2.0,2018-04-12
Richard Cordray,4.0,2018-04-12
Jon “Bowzer” Bauman,2.0,2018-04-12
Arizona Democratic Party,2.0,2018-04-11
Anonymous Caller,0.0,2018-04-11
Everyday Devotional,0.0,2018-04-11
The Global Headlines,0.0,2018-04-11
International News Trends,0.0,2018-04-11
Scott Walker,2.0,2018-04-11
Bloggers,0.0,2018-04-10
Scott Jones,1.0,2018-04-10
Walmis2018.com,0.0,2018-04-10
Only Politics,0.0,2018-04-10
Donald Trump,2.0,2018-04-10
Donald Trump,2.0,2018-04-10
JB Pritzker,2.0,2018-04-10
Politics Elite Trump,0.0,2018-04-09
Donald Trump,4.0,2018-04-09
Bloggers,3.0,2018-04-09
Bloggers,0.0,2018-04-09
Brian Kolb,1.0,2018-04-09
Donald Trump,2.0,2018-04-09
John Garamendi,3.0,2018-04-09
Paul Mango,4.0,2018-04-09
Robert Pittenger,3.0,2018-04-06
Bloggers,0.0,2018-04-06
Donald Trump,0.0,2018-04-06
Snapple,4.0,2018-04-06
Eric Bolling,1.0,2018-04-06
Giffords,2.0,2018-04-06
Ron Wyden,1.0,2018-04-05
Ruben Gallego,4.0,2018-04-05
Bloggers,1.0,2018-04-05
Mark Harris,1.0,2018-04-05
Political Thinkers,1.0,2018-04-05
Viral Truth Wire,0.0,2018-04-05
Alex Mooney,4.0,2018-04-04
Donald Trump,2.0,2018-04-04
Free Thought Project,1.0,2018-04-04
Jose Carrillo,4.0,2018-04-03
The Trump Talks,1.0,2018-04-03
Mike DeWine,3.0,2018-04-03
Kelli Ward,3.0,2018-04-03
Fellowship of the Minds,0.0,2018-04-03
Ronna McDaniel,4.0,2018-04-03
Donald Trump,3.0,2018-04-02
Donald Trump,2.0,2018-04-02
Donald Trump,1.0,2018-04-02
Michael McCaul,4.0,2018-03-30
Cynthia Nixon,4.0,2018-03-30
Bloggers,1.0,2018-03-30
Bloggers,1.0,2018-03-30
Bloggers,0.0,2018-03-30
Project Republic,1.0,2018-03-30
Bloggers,0.0,2018-03-30
Tom Wolf,3.0,2018-03-30
Bloggers,1.0,2018-03-30
Uncle Sam's Misguided Children,0.0,2018-03-29
Beverly Boswell,0.0,2018-03-29
What Happens in the USA,0.0,2018-03-29
Tom King,0.0,2018-03-29
Rebecca Dallet,3.0,2018-03-29
Viral image,0.0,2018-03-28
Bloggers,3.0,2018-03-28
Donald Trump,2.0,2018-03-28
Republican Party of Wisconsin,2.0,2018-03-28
North Carolina Democratic Party,3.0,2018-03-27
Travis Allen,4.0,2018-03-27
Bloggers,0.0,2018-03-27
Bloggers,0.0,2018-03-27
Mike Gibbons,1.0,2018-03-27
Joe Manchin,2.0,2018-03-26
ABC NEWS-US,0.0,2018-03-26
Viral image,0.0,2018-03-26
Doug Jones,4.0,2018-03-24
Andrew Cuomo,1.0,2018-03-23
Cynthia Nixon,2.0,2018-03-23
Sean Hannity,1.0,2018-03-23
Mike Collier,1.0,2018-03-23
Onward Ohio,2.0,2018-03-23
Rick Scott,3.0,2018-03-23
National Rifle Association,0.0,2018-03-23
Evan Jenkins,5.0,2018-03-23
Rebecca Dallet,4.0,2018-03-23
Universal News Portal,0.0,2018-03-22
Cynthia Nixon,5.0,2018-03-22
Meghan McCain,3.0,2018-03-22
Donald Trump,1.0,2018-03-22
Bruce Rauner,1.0,2018-03-21
Donald Trump,3.0,2018-03-21
Brian Kemp,1.0,2018-03-21
Jack Posobiec,2.0,2018-03-21
YourNewsWire.com,0.0,2018-03-21
